Station,Longitude,Latitude,NVel,Evel,UVel,Azimuth,Speed,sigN,sigE,sigU,rEN,EllipseSemiMaj,EllipseSemiMin,EllipseXAng
0202,-122.59100000000001,41.956,8.570,-23.545,,-69.99931059515977,25.05617538651899,0.977,0.877,,-0.012,2.3920679282903303,2.145797312060206,89.96742877731025
0207,-122.89699999999999,41.463,9.751,-23.738,,-67.66831951610314,25.662709229541605,1.088,0.965,,-0.010,2.66353544661538,2.3614313887181666,89.97503151866412
0212,-122.435,40.957,6.550,-26.630,,-76.18164869109212,27.423701427779584,0.923,0.869,,0.028,2.2657474165810667,2.12001529104302,89.71591704985576
0216,-120,41.162,5.514,-24.764,,-77.44718677549292,25.370453129575747,0.895,0.817,,0.016,2.1920390586776124,1.9982072313030406,89.9417147884023
0217,-122.94200000000001,40.652,7.314,-27.037,,-74.8627563303115,28.00881941460582,1.343,1.130,,-0.049,3.2965660226355618,2.7546726697385933,89.41007436459348
0226,-119.994,40.245,6.334,-25.870,,-76.24237041646836,26.63412202420046,0.764,0.772,,0.002,1.8897651774428135,1.8698263165664695,89.2895564105041
0229,-122.577,40.648,7.073,-29.331,,-76.44229645408487,30.17175649510648,0.999,0.979,,0.007,2.446614243983428,2.39481163416612,89.93403702819187
02EX,-120.245,40.125,6.265,-27.310,,-77.07971862565131,28.019391945579404,0.830,0.772,,0.037,2.0399378711950056,1.8805301182550596,89.67343750127858
02FS,-121.041,40.303,8.419,-28.393,,-73.48402780744742,29.614895069879953,0.692,0.669,,0.004,1.693968192202598,1.6372794321086008,89.9937452615047
02HH,-122.37899999999999,40.588,8.925,-28.909,,-72.84311032411894,30.25534508148932,1.677,1.544,,0.039,4.121179746234072,3.7612100598384655,88.70473489347259
02NE,-115.787,33.427,9.150,-30.352,,-73.22389287558376,31.701205087504167,1.306,1.280,,0.024,3.2141325292685523,3.115039608142686,88.92725075849538
0301,-122.66999999999999,39.667,6.621,-31.346,,-78.07311763889349,32.03762408481628,0.990,0.863,,0.056,2.4347128751850255,2.099014862836437,89.46399564391997
0402,-122.21600000000001,37.028,36.083,-49.565,,-53.94562360884696,61.30801019442728,0.792,0.738,,-0.007,1.9388526335826768,1.8060319192222265,89.98841928318733
0403,-121.695,37.189,22.656,-41.760,,-61.51889681690747,47.50991408116836,0.605,0.570,,-0.040,1.4892974918195985,1.3861185576493273,89.75946391708118
0410,-122.255,38.030,17.741,-37.048,,-64.41185895499282,41.076725587612266,0.601,0.556,,-0.041,1.4779157590360397,1.3534230588374527,89.80605199461186
04AL,-121.673,36.914,30.581,-48.319,,-57.67036083202163,57.18324336726626,1.315,1.149,,0.037,3.225637792269046,2.8043487655934793,89.57010139477651
04HG,-122.356,37.991,18.378,-37.441,,-63.85578201173078,41.70826494832889,1.003,0.874,,-0.050,2.464360226209358,2.1284524214737233,89.5593982541576
0513,-121.75,36.763,34.080,-48.729,,-55.03189744308088,59.463954131894056,0.866,0.829,,0.016,2.1225442030240234,2.0260931205670465,89.88325202239709
05WF,-121.27000000000001,36.696,17.511,-38.737,,-65.67472758699861,42.51106079598579,1.711,1.506,,0.055,4.208742275564763,3.662385895133654,88.32938751988222
05YF,-121.32499999999999,36.793,12.060,-32.872,,-69.85304470460486,35.014453929770205,0.937,0.866,,0.009,2.293992199591673,2.1190796264445932,89.97620630274774
0A37,-113.202,43.564,-0.139,-22.208,,-90.35860993139003,22.208434996640353,0.556,0.525,,0.015,1.3621323592995767,1.283705023262342,89.9677629911473
1008,-119.642,38.335,9.480,-30.814,,-72.8993616313823,32.23930824319902,0.897,0.809,,0.038,2.202225568178976,1.9727165880731035,89.7189752618235
10BB,-119.697,39.285,7.001,-27.171,,-75.55120037097926,28.05846114811003,0.955,0.853,,-0.026,2.340582741648076,2.0843991276862446,89.8624196656716
10HG,-121.33099999999999,37.730,9.367,-32.595,,-73.96665281786758,33.91422583518604,0.891,0.848,,-0.045,2.1988430479886247,2.0565462273705624,89.24671839333067
1165,-118.261,37.183,7.778,-27.296,,-74.09508836266569,28.38254569273165,1.019,1.011,,-0.001,2.494235497502572,2.474497311576251,89.99627050475196
