Station,Longitude,Latitude,NVel,Evel,UVel,Azimuth,Speed,sigN,sigE,sigU,rEN,EllipseSemiMaj,EllipseSemiMin,EllipseXAng
0.000,,24.120,-11.204,34.848,,107.8231465287759,36.604818262081295,0.190,-34.422,,0.300,84.25319045913147,0.4436325070598027,0.04835733624766571
0.000,,24.120,-12.094,34.848,,109.13933340169342,36.88696165313701,0.340,-33.882,,0.510,82.93242901819393,0.7158291878826812,0.04991335979588466
0.000,,24.473,-10.750,35.370,,106.90559425132454,36.967545225508275,0.270,-33.450,,0.400,81.87438403034587,0.6056905575013569,0.05120991338728805
0.000,,24.319,-11.302,35.188,,107.80644914665854,36.95849764262612,0.200,-34.796,,0.740,85.16926717003795,0.32925852258324795,0.047322794235574964
0.000,,23.840,-11.343,35.354,,107.78835212784145,37.129085162443744,0.250,-32.424,,0.920,79.36466304854979,0.23981389900385172,0.05449959632577883
0.000,,23.823,-11.853,35.256,,108.58254646951671,37.19514948215694,0.420,-32.518,,0.590,79.59505686592146,0.8299975871840148,0.05419036535986176
0.000,,24.071,-11.549,35.533,,108.00529187493422,37.36272862091312,0.100,-33.562,,0.100,82.14809792386714,0.24353828186658552,0.05086636100982735
0.000,,87.281,-1.444,26.439,,93.12617678254452,26.478403596138495,2.830,4.971,,3.490,NaN,19.909221739408743,NaN
0.000,,83.953,-6.040,29.178,,101.69534288322329,29.79659853070481,1.590,-7.831,,1.130,NaN,19.660304939923495,NaN
0.000,,86.550,-3.709,27.305,,97.73548039875793,27.555756313336783,1.620,1.308,,1.480,NaN,5.654437500123893,NaN
0.000,,86.713,-3.172,27.814,,96.50609043006295,27.994288346018017,1.180,-5.322,,0.960,13.319290639560071,0.7909210472148629,2.029528695185045
0.000,,86.904,2.351,30.445,,85.58431325727621,30.53563862112597,0.590,-10.848,,0.520,26.56276794775309,1.2330199178525838,0.48792192194945777
0.000,,85.057,-1.473,30.729,,92.74438252130358,30.764283999469253,0.590,-11.057,,0.500,27.073338554295177,1.2501941383297939,0.4696410309071865
0.000,,81.926,-7.120,32.047,,102.52615743173865,32.82841161250419,1.550,-13.493,,1.430,NaN,33.462974859605566,NaN
0.000,,84.043,-2.053,29.534,,93.97641091847386,29.60526921005786,0.680,-7.413,,0.530,18.16600470004727,1.4097349101374947,1.048855582781455
0.000,,86.940,-0.803,28.357,,91.62204108551138,28.368367207155224,0.540,-6.864,,0.450,16.81125993683568,1.1796018277976765,1.221935974041004
0.000,,79.874,4.432,6.892,,57.25637110879486,8.194039785112103,4.800,3.445,,2.990,NaN,20.066447397503275,NaN
0.000,,86.813,-1.636,27.958,,93.3489207228366,28.005825465427723,4.400,-5.920,,3.170,NaN,25.68833978772315,NaN
-0.100,,27.863,-12.328,38.485,,107.76195625024914,40.41132030755739,0.100,-26.496,,0.200,64.85300417319748,0.23981986412765174,0.0816145606859208
-0.130,,26.712,-10.919,38.393,,105.87579450438203,39.915498368428274,0.500,-30.819,,0.600,75.43775944437064,0.9790143840959105,0.06033350340344207
-0.060,,27.566,-12.950,37.695,,108.95999958582138,39.85744002065361,0.200,-31.599,,0.200,77.34341549711685,0.4796394805945804,0.057384223813995806
-0.160,,27.181,-12.558,38.342,,108.13496425600059,40.34615629771937,0.500,-26.174,,0.600,64.06905077692866,0.9789964552212559,0.0836533920179275
-0.160,,26.601,-12.464,38.440,,107.96505720336302,40.41020781931219,0.700,-29.582,,0.800,72.41941485365074,1.0278296253901518,0.06548697044347476
-0.060,,27.813,-13.904,37.698,,110.24528221826614,40.180348679422885,0.200,-30.680,,0.200,75.09402522432175,0.4796394572256592,0.0608736687024338
-0.220,,27.639,-13.162,38.346,,108.94442984551449,40.54200241724624,0.500,-24.424,,0.700,59.78759005326469,0.8738968124237528,0.09606859912010106
-0.140,,26.233,-12.976,38.288,,108.7217838710299,40.42706420209115,0.600,-33.159,,0.700,81.16820191023616,1.048699733065454,0.05211853227827069
-0.110,,26.830,-14.506,38.137,,110.82508921005282,40.80263232929954,0.800,-37.858,,0.900,92.67996508605424,0.8533710633523756,0.03998011724685584
-0.060,,27.181,-10.403,37.627,,105.45489738372285,39.0386159846888,0.200,-33.173,,0.200,81.19601670385994,0.4796395162001704,0.05206767319621043
-0.150,,26.997,-14.587,38.068,,110.9659694134588,40.7670601466429,0.600,-29.513,,0.700,72.24486760071088,1.048677660082402,0.06579414703556521
-0.040,,27.165,-15.595,38.597,,112.00102060605164,41.62850506563982,0.200,-23.668,,0.200,57.93110876067483,0.4796391798661168,0.10228897380858161
-0.070,,27.675,-12.664,38.677,,108.12998562827629,40.69750883039403,0.100,-23.234,,0.200,56.86876615189236,0.23981984359558658,0.10614068570982503
-0.070,,26.470,-13.489,38.671,,109.22950507262203,40.95606624176692,0.400,-28.839,,0.400,70.58892072484626,0.8973102096665125,0.0689020612158507
-0.140,,27.443,-12.157,38.280,,107.61885823970682,40.16405170049456,0.600,-25.160,,0.800,61.59413103982123,0.880994352609998,0.09052945122660988
-0.130,,27.127,-17.329,38.209,,114.39580745777872,41.95499877249433,0.700,-29.255,,0.800,71.61917773576532,1.0278254851177577,0.0669594254518899
-0.170,,27.455,-12.282,38.567,,107.66453326987376,40.47543715637918,0.600,-26.164,,0.700,64.04861807861055,1.0486487287377173,0.08372024821883299
-0.060,,26.926,-10.316,38.317,,105.06832728467819,39.68138537148117,0.700,-22.390,,0.800,54.820071412000715,1.02769230956656,0.11433168870610148
-0.060,,26.821,-14.260,38.207,,110.46708486012538,40.78139832080308,0.300,-30.355,,0.400,74.29905513028866,0.6729877571882643,0.06218671570181152
-0.060,,27.776,-14.074,38.056,,110.29557409011494,40.57507377688918,0.200,-23.868,,0.200,58.420638454489435,0.4796391912990631,0.10058179988465181
-0.140,,26.722,-9.272,38.472,,103.55024532468083,39.57353620792562,0.600,-31.323,,0.800,76.67680424842371,0.8810512402307272,0.05840541825961297
-0.110,,27.131,-15.756,38.488,,112.26293405720929,41.58819159328763,0.100,-25.757,,0.100,63.04417566808167,0.24353827432185077,0.08636508969564997
-0.120,,27.073,-16.548,38.798,,113.09906365497487,42.17962906427699,0.800,-21.038,,1.000,NaN,51.53091816573813,NaN
